movie_id,title,tags
340816,Christmas Eve,photographer surgeon orchestra doctor caraccident poweroutage stuckinelevator elevator christmas patrickstewart cherylhines garycole mitchdavis romance comedy
78814,We Have Your Husband,teripolo esaimorales nicholasgonzalez ericbross tvmovie crime drama thriller
297596,Dying of the Light,cia retirement espionage terrorism nicolascage antonyelchin alexanderkarim paulschrader thriller drama
299552,Born Of War,gun oil secretservice womandirector mina jamesfrain sofiablack-d'elia lydialeonard vickyjewson action thriller war
11935,Capricorn One,helicopter nasa texas spacecraft beguilement cropduster conspiracy escape astronaut desert missiontomars investigativereporter launchpad elliottgould jamesbrolin brendavaccaro peterhyams drama action thriller sciencefiction
113406,Should've Been Romeo,paulben-victor edasner jordennthompson marciabennett comedy drama
447027,Running Forever,family
290825,Yoga Hosers,canada nazis sequel spinoff ancientevil lily-rosedepp harleyquinnsmith justinlong kevinsmith comedy fantasy horror thriller
361159,Navy Seals vs. Zombies,louisiana navyseal zombie violence infected walkingdead batonrouge edquinn michaeldudikoff rickfox stantonbarrett horror action
12555,I Served the King of England,expensiverestaurant luxury adolfhitler prague sudetendeutsch littleboy nazigermany ivanbarnev oldřichkaiser juliajentsch jiřímenzel comedy drama
31175,Soul Kitchen,adambousdoukos birolünel moritzbleibtreu fatihakin drama comedy
12498,Sling Blade,independentfilm repairshop southern deaththreat story religiousart fatherfigure billybobthornton dwightyoakam j.t.walsh billybobthornton drama
77949,The Awakening,suicide england classroom investigation supernatural murder children haunting teacher author fear estate con discovery ghost governess rebeccahall dominicwest imeldastaunton nickmurphy horror thriller
1690,Hostel,bathroom sex amsterdam europe brothel slovakia backpacker horror gore blood torture businesscard doberman hostel surgery eliteclub fingers jayhernandez derekrichardson eythorgudjonsson eliroth horror
8435,A Cock and Bull Story,adaptation filminafilm stevecoogan robbrydon keeleyhawes michaelwinterbottom comedy drama
64720,Take Shelter,shelter endoftheworld sanity apocalypse michaelshannon jessicachastain katymixon jeffnichols thriller drama
49365,Lady in White,smalltown boy murder maniac ghost thesixties lukashaas lencariou alexrocco franklaloggia horror thriller
11404,Driving Lessons,auto autoritianeducation independentfilm teacher lauralinney rupertgrint juliewalters jeremybrock drama comedy
300706,Let's Kill Ward's Wife,wifemurder murderplot patrickwilson scottfoley amyacker scottfoley comedy
16337,The Texas Chainsaw Massacre 2,hammer gore slasher chainsaw bhorror dennishopper carolinewilliams jimsiedow tobehooper horror
11577,Pat Garrett & Billy the Kid,sheriff aging billythekid lawlessness gunbattle gore breast oldfriends flogging manslapsawoman patgarrett manhunt jamescoburn kriskristofferson richardjaeckel sampeckinpah western
77987,Only God Forgives,bangkok suicidal arthouse neo-noir drugtrafficker verylittledialogue emasculation ryangosling kristinscottthomas gordonbrown nicolaswindingrefn drama thriller crime
40185,Camping Sauvage,denislavant isildlebesco pascalbongard christopheali nicolasbonilauri drama romance
68202,Without Men,womandirector evalongoria christianslater oscarnunez gabrielatagliavini comedy romance
8981,Dear Frankie,scotland fathersonrelationship singleparent lossoffather violentfather letter ship father littleboy independentfilm deaf womandirector gerardbutler emilymortimer jackmcelhone shonaauerbach drama family
10914,All Hat,indianterritory horse ranch stetson urbanisierung bestfriend rachaelleighcook lukekirby keithcarradine leonardfarlinger action comedy drama western
50848,The Names of Love,femalenudity political votingresults jacquesgamblin saraforestier zinedinesoualem michelleclerc drama comedy romance
166624,Treading Water,fish boy parenting firstlove troubledchildhood childpsychologist womandirector synchronizedswimming selfacceptance parentaladvisor douglassmith zoëkravitz ariadnagil analeinecalymayor drama comedy
10822,Savage Grace,mother sex adultery nudity scandal son love murder true teenager gayman incest socialite juliannemoore stephendillane eddieredmayne tomkalin drama
10844,Out of the Blue,punk independentfilm comingofage teenagegirl alcoholicfather karlurban tandiwright simonferry robertsarkies drama
10844,Out of the Blue,newzealand gunrampage police independentfilm neighbor personrunningamok karlurban tandiwright simonferry robertsarkies drama
9336,Police Academy,trainer recruit shenanigan policeacademy steveguttenberg kimcattrall g.w.bailey hughwilson comedy crime
5689,The Blue Lagoon,sexualidentity shipwreck lovers stranded marooned pacificisland teenager desertedisland tropicalisland lostatsea brookeshields christopheratkins leomckern randalkleiser romance adventure drama
712,Four Weddings and a Funeral,upperclass loveatfirstsight weddingvows marriageproposal yuppie loveofone'slife lonewolf snob witness bride bridegroom bridesmaid funeral clumsyfellow friendship wedding gaycouple hughgrant andiemacdowell jamesfleet mikenewell comedy drama romance
13342,Fast Times at Ridgemont High,sex basedonnovel nudity friendship highschool shoppingmall bikini bong teacher comingofage marijuana lossofvirginity drughumor teenmovie rock'n'roll stoner irreverence teencomedy dreamsequence conveniencestore teenagepregnancy womandirector abortion surferdude seanpenn jenniferjasonleigh judgereinhold amyheckerling comedy
10339,Moby Dick,basedonnovel captain boat obsession shipwreck strokeoffate whale walrus revenge gregorypeck richardbasehart leogenn johnhuston adventure drama
1429,25th Hour,prison prisoner dream drugdealer nightclub americandream malefriendship melancholy girlfriend friendship aftercreditsstinger edwardnorton philipseymourhoffman barrypepper spikelee crime drama
9303,Bound,prison women'sprison suspense mafia lesbian gangster ex-con womandirector jennifertilly ginagershon joepantoliano lillywachowski lanawachowski crime drama romance thriller
641,Requiem for a Dream,drugaddiction junkie heroin speed diet unsociability illegalprostitution ellenburstyn jaredleto jenniferconnelly darrenaronofsky crime drama
27686,State Fair,statefair jeannecrain danaandrews dickhaymes walterlang music romance
65749,Tango,dancer tango musical love miguelángelsolá cecilianarova míamaestro carlossaura drama foreign romance
6106,Salvador,civilwar dictator journalist guerrilla lossoflover revolution warcorrespondent civilrightsmovement picturejournalist elsalvador dictatorship jameswoods jimbelushi michaelmurphy oliverstone drama
252680,Moms' Night Out,wifehusbandrelationship stress children motherdaughterrelationship parenthood parenting parentchildrelationship duringcreditsstinger sarahdrew seanastin patriciaheaton jonerwin andrewerwin comedy
141,Donnie Darko,parentskidsrelationship airplane timetravel schoolpresentation schoolperformance suburbia vision morality teenager jakegyllenhaal jenamalone patrickswayze richardkelly fantasy drama mystery
66607,Saving Private Perez,joaquíncosio gerardotaracena jaimecamil betogómez action comedy foreign
17139,Character,lawandethics jandecleir fedjavanhuêt bettyschuurman mikevandiem drama foreign history
12079,Spun,independentfilm speedfreak junkycop boytoy pornmagazine dopeselling crank handcuffedtoabed cctv veterinaryclinic needlepoint needle olderwomanyoungerwomanrelationship telephonesex jasonschwartzman mickeyrourke brittanymurphy jonasåkerlund comedy crime drama
39800,Life During Wartime,darkcomedy independentfilm allysheedy paulreubens shirleyhenderson toddsolondz comedy drama
4550,Sympathy for Lady Vengeance,independentfilm choimin-sik leeyoung-ae kwonyea-young parkchan-wook drama thriller
62116,Mozart's Sister,royalcourt overbearingfather harpsichord 18thcentury marieféret marcbarbé delphinechuillot renéféret drama
9991,Mean Machine,prison sport amateursoccer soccercoach vinniejones davidkelly davidhemmings barryskolnick comedy drama
13807,Exiled,anthonywong francisng simonyam johnnieto action crime thriller
68818,Blackthorn,robbery miner treachery sundancekid nativepeoples butchcassidy samshepard magalysolier eduardonoriega mateogil adventure action western
12093,Lilya 4-ever,suicide sex sweden underground nightclub nudity escape poverty prostitution violence disturbing oksanaakinshina artyombogucharsky lyubovagapova lukasmoodysson crime drama
36419,After.Life,wheelchair nightmare funeral injection crying casket shovel lily argument crucifix womandirector liamneeson justinlong christinaricci agnieszkawojtowicz-vosloo drama horror mystery thriller
281730,Fugly,jimmyshergill mohitmarwah kiaraadvani kabirsadanand comedy drama thriller
510,One Flew Over the Cuckoo's Nest,individual rebel self-destruction wheelchair lunaticasylum dyinganddeath rageandhate freedom insanity basicrightsandhumanrights psychiatrist jacknicholson louisefletcher dannydevito milošforman drama
362105,R.L. Stine's Monsterville: The Cabinet of Souls,dovecameron katherinemcnamara ryanmccartan peterdeluise comedy horror
10970,Silent Movie,screenplay stuntman slapstick mime hollywood silentfilm melbrooks martyfeldman domdeluise melbrooks comedy
375290,Airlift,evacuation war basedontruestory iraqwar akshaykumar nimratkaur ferynawazheir rajamenon thriller action drama history
17663,Anne of Green Gables,basedonnovel brothersisterrelationship canada village love school miniseries bestfriend orphan historical kids redheadgirl meganfollows colleendewhurst richardfarnsworth kevinsullivan drama family
270938,Falcon Rising,yakuza marine fighting michaeljaiwhite nealmcdonough lateefcrowder erniebarbarash adventure action
116613,The Sweeney,british basedontvseries raywinstone bendrew hayleyatwell nicklove action drama crime
11826,Sexy Beast,spain sex nudity psychopath murder heist money gangster violence criminal retired hunting safecracker brutal leisure raywinstone benkingsley ianmcshane jonathanglazer crime drama thriller
29920,Easy Money,consignment joelkinnaman matiasvarela dragomirmrsic danielespinosa drama thriller crime
1088,Whale Rider,ocean lossofmother tradition lossofbrother becominganadult roleofwomen empowerment newzealand maoritradition chief grandfathergranddaughterrelationship modernsociety whale patriarch stickfighting canoe patriarchy lossofwife womandirector keishacastle-hughes rawiriparatene vickyhaughton nikicaro drama family
26379,Paa,amitabhbachchan abhishekbachchan vidyabalan drama family foreign
34069,Cargo,spacecolony spacetravel simulatedreality spaceship suspense cargoship suspendedanimation lonelinessinspace martinrapold anna-katharinaschwabroh regulagrauwiller ivanengler ralphetter thriller mystery sciencefiction
10947,High School Musical,becominganadult musical music highschool schoolperformance highschoolsports jock teenager clique theater peerpressure teenageromance zacefron vanessahudgens ashleytisdale kennyortega comedy drama family music tvmovie
47452,Love and Death on Long Island,obsession love obsessivelove actor johnhurt jasonpriestley sheilahancock richardkwietniowski drama romance foreign
3040,Night Watch,witch subway fight airplane owl todfeind guard blood moscow konstantinkhabenskiy vladimirmenshov galinatyunina timurbekmambetov fantasy action thriller
11386,The Crying Game,transvestism gay hostage loveofone'slife northernireland homosexuality gayinterest teenagecrush soldier politicalunrest stephenrea jayedavidson mirandarichardson neiljordan romance crime drama thriller
10246,Porky's,malenudity femalenudity sex florida virgin nudity stripper redneck school lossofvirginity hijinks racism teenager lust mischief peepingtom teaching misadventure duringcreditsstinger voyeur canuxploitation virginity danmonahan markherrier wyattknight bobclark comedy
